strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;3,00;2,00;false;OPTI-f0-s3-d5-c2-6/10;Success;1536000,00;20400,00;100,00;21,00;6207,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;585,00;15,00;15,00;15,00;921600,00;0,00;9744,00;48,00;48,00;48,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;3,00;2,00;false;OPTI-f0-s3-d5-c2-7/10;Success;1536000,00;20400,00;100,00;21,00;6207,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;585,00;15,00;15,00;15,00;921600,00;0,00;9744,00;48,00;48,00;48,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;3,00;2,00;false;OPTI-f0-s3-d5-c2-8/10;Success;1536000,00;20400,00;100,00;21,00;6207,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;585,00;15,00;15,00;15,00;921600,00;0,00;9744,00;48,00;48,00;48,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;3,00;2,00;false;OPTI-f0-s3-d5-c2-9/10;Success;1536000,00;20400,00;100,00;21,00;6207,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;585,00;15,00;15,00;15,00;921600,00;0,00;9744,00;48,00;48,00;48,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;48,00;48,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-0/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-1/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-2/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-3/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-4/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-5/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-6/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-7/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-8/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;6,00;4,00;3,00;0,00;false;OPTI-f0-s3-d6-c0-9/10;Success;6144000,00;2700,00;100,00;1365,00;28671,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;9207,00;1023,00;1023,00;1023,00;3686400,00;0,00;47104,00;3072,00;3072,00;3072,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;3072,00;3072,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-0/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-1/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-2/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-3/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-4/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-5/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-6/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-7/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-8/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;1,00;false;OPTI-f0-s3-d6-c1-9/10;Success;6144000,00;6200,00;100,00;341,00;25599,00;0,00;0,00;0,00;9,00;1,00;1,00;0,00;0,00;0,00;3825,00;255,00;255,00;255,00;3686400,00;0,00;42240,00;768,00;768,00;768,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-0/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-1/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-2/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-3/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-4/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-5/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-6/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-7/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-8/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;2,00;false;OPTI-f0-s3-d6-c2-9/10;Success;6144000,00;20500,00;100,00;85,00;24831,00;0,00;0,00;0,00;24,00;1,00;1,00;0,00;0,00;0,00;2457,00;63,00;63,00;63,00;3686400,00;0,00;38976,00;192,00;192,00;192,00;2457600,00;0,00;16384,00;4096,00;4096,00;24576,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-0/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-1/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-2/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-3/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-4/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-5/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-6/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-7/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-8/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;4,00;0,00;false;OPTI-f0-s4-d4-c0-9/10;Success;486400,00;2600,00;100,00;85,00;2388,00;0,00;0,00;0,00;8,00;1,00;1,00;0,00;0,00;0,00;756,00;84,00;84,00;84,00;307200,00;0,00;4736,00;256,00;256,00;256,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;256,00;256,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-0/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-1/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-2/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-3/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-4/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-5/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-6/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-7/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-8/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;3,00;4,00;4,00;1,00;false;OPTI-f0-s4-d4-c1-9/10;Success;486400,00;6100,00;100,00;21,00;2132,00;0,00;0,00;0,00;12,00;1,00;1,00;0,00;0,00;0,00;280,00;20,00;20,00;20,00;307200,00;0,00;3792,00;64,00;64,00;64,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;64,00;64,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;2,00;4,00;4,00;2,00;false;OPTI-f0-s4-d4-c2-0/10;Success;486400,00;20400,00;100,00;5,00;2068,00;0,00;0,00;0,00;32,00;1,00;1,00;0,00;0,00;0,00;156,00;4,00;4,00;4,00;307200,00;0,00;3332,00;16,00;16,00;16,00;179200,00;0,00;1280,00;256,00;256,00;2048,00;0,00;0,00;0,00;16,00;16,00;0,00
