strategy;selectivity;maxToAverageRatio;averageLatency;averageCryptoTime;averageComputeTime;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalUsedBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;bandwidth_Backup
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-7/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-8/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-9/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-10/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-11/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-12/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-13/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-14/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-15/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-16/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-17/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-18/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-19/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-20/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-21/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-22/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-23/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-24/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-25/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-26/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-27/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-28/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-29/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-30/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-31/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-32/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-33/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-34/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-35/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-36/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-37/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-38/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-39/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-40/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-41/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-42/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-43/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-44/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-45/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-46/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-47/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-48/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;4,00;4,00;3,00;0,00;false;OPTI-f0-s3-d4-c0-49/50;Success;384000,00;2500,00;100,00;85,00;1791,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;567,00;63,00;63,00;63,00;230400,00;0,00;2944,00;192,00;192,00;192,00;153600,00;0,00;1024,00;256,00;256,00;1536,00;0,00;0,00;0,00;192,00;192,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-0/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-1/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-2/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-3/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-4/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-5/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-6/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-7/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-8/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-9/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-10/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-11/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
OPTI;0,10;10,00;100,00;100,00;100,00;100,00;3,00;5,00;150000,00;0;5,00;4,00;3,00;0,00;false;OPTI-f0-s3-d5-c0-12/50;Success;1536000,00;2600,00;100,00;341,00;7167,00;0,00;0,00;0,00;6,00;1,00;1,00;0,00;0,00;0,00;2295,00;255,00;255,00;255,00;921600,00;0,00;11776,00;768,00;768,00;768,00;614400,00;0,00;4096,00;1024,00;1024,00;6144,00;0,00;0,00;0,00;768,00;768,00;0,00
